tweet_id,tweet_image_url,date,time,favorite_count,retweet_count,text,name,dog_type,dog_prediction,tweet_prediction,prediction_confidence,rating_numerator,rating_denominator,expanded_urls
750383411068534784,https://pbs.twimg.com/media/CmnluwbXEAAqnkw.jpg,2016-07-05,17:38:41,5005,1309,This is Zoe. She was trying to stealthily take a picture of you but you just noticed. 9/10 not so sneaky pupper,Zoe,,True,border_collie,67.28,9.0,9.0,https://twitter.com/dog_rates/status/750383411068534784/photo/1
750147208377409536,https://pbs.twimg.com/media/CmkO57iXgAEOxX9.jpg,2016-07-05,02:00:06,3409,1095,"And finally, happy 4th of July from the squad 🇺🇸 13/10 for all",None,,True,pug,97.78,13.0,13.0,https://twitter.com/dog_rates/status/750147208377409536/photo/1
750132105863102464,https://pbs.twimg.com/media/CmkBKuwWgAAamOI.jpg,2016-07-05,01:00:05,3990,1440,This is Stewie. He will roundhouse kick anyone who questions his independence. 11/10 free af,Stewie,,True,toy_poodle,47.8,11.0,11.0,https://twitter.com/dog_rates/status/750132105863102464/photo/1
750117059602808832,https://pbs.twimg.com/media/Cmjzc-oWEAESFCm.jpg,2016-07-05,00:00:18,4740,1466,This is Calvin. He just loves America so much. 10/10 would roll around in flag with,Calvin,,True,shih-tzu,81.44,10.0,10.0,"https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1,https://twitter.com/dog_rates/status/750117059602808832/photo/1"
750101899009982464,https://pbs.twimg.com/media/Cmjlsh1XgAEvhq_.jpg,2016-07-04,23:00:03,3344,959,Meet Lilah. She agreed on one quick pic. Now she'd like to go mentally prepare for the onslaught of fireworks. 11/10,Lilah,,True,golden_retriever,31.67,11.0,11.0,"https://twitter.com/dog_rates/status/750101899009982464/photo/1,https://twitter.com/dog_rates/status/750101899009982464/photo/1"
750086836815486976,https://pbs.twimg.com/media/Cmf5WLGWYAAcmRw.jpg,2016-07-04,22:00:12,2383,613,This is Spanky. He was a member of the 2002 USA Winter Olympic speed skating team. Accomplished af. 12/10,Spanky,,True,pug,97.83,12.0,12.0,https://twitter.com/dog_rates/status/750086836815486976/photo/1
750071704093859840,https://pbs.twimg.com/media/CmjKOzVWcAAQN6w.jpg,2016-07-04,21:00:04,8653,3802,Pause your cookout and admire this pupper's nifty hat. 10/10,None,,True,redbone,38.21,10.0,10.0,"https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1,https://twitter.com/dog_rates/status/750071704093859840/photo/1"
750056684286914561,https://pbs.twimg.com/media/Cmfx2oNW8AAGg4H.jpg,2016-07-04,20:00:23,3444,1011,This is Jameson. He had a few too many in the name of freedom. I can't not respect that. 11/10 'Merica,Jameson,,True,saluki,48.44,11.0,11.0,https://twitter.com/dog_rates/status/750056684286914561/photo/1
750041628174217216,https://pbs.twimg.com/media/CmfssOtXYAAKa_Z.jpg,2016-07-04,19:00:33,3502,703,This is Beau. He's trying to keep his daddy from packing to leave for Annual Training. 13/10 and now I'm crying,Beau,,True,labrador_retriever,25.2,13.0,13.0,https://twitter.com/dog_rates/status/750041628174217216/photo/1
750026558547456000,https://pbs.twimg.com/media/CmieRQRXgAA8MV3.jpg,2016-07-04,18:00:41,2986,888,Meet Jax & Jil. Jil is yelling the pledge of allegiance. If u cant take the freedom get out the kitchen Jax. 10/10s,Jax,,True,standard_poodle,25.87,10.0,10.0,https://twitter.com/dog_rates/status/750026558547456000/photo/1
750011400160841729,https://pbs.twimg.com/media/CmfmvGUWgAAuVKD.jpg,2016-07-04,17:00:26,3568,1035,Meet Piper. She's an airport doggo. Please return your tray table to its full pupright and locked position. 11/10,Piper,,False,muzzle,23.76,11.0,11.0,https://twitter.com/dog_rates/status/750011400160841729/photo/1
749996283729883136,https://pbs.twimg.com/media/CmfoyrrW8AA8v7w.jpg,2016-07-04,16:00:22,3331,919,This is Bo. He emanates happiness. 12/10 I could cut the freedom with a knife,Bo,,True,old_english_sheepdog,51.53,12.0,12.0,https://twitter.com/dog_rates/status/749996283729883136/photo/1
749981277374128128,https://pbs.twimg.com/media/CmgBZ7kWcAAlzFD.jpg,2016-07-04,15:00:45,5569,2772,This is Atticus. He's quite simply America af. 1776/10,Atticus,,False,bow_tie,53.39,1776.0,1776.0,https://twitter.com/dog_rates/status/749981277374128128/photo/1
749774190421639168,https://pbs.twimg.com/media/Cme7pg2XEAATMnP.jpg,2016-07-04,01:17:51,5114,1493,This is Lucy. She's a Benebop Cumberplop. 12/10 would hold against my face,Lucy,,True,pekinese,87.9,12.0,12.0,https://twitter.com/dog_rates/status/749774190421639168/photo/1
749417653287129088,https://pbs.twimg.com/media/CmZ3YH9WEAAowi3.jpg,2016-07-03,01:41:06,6721,1904,This is Finn. He's the most unphotogenic pupper of all time. 11/10,Finn,pupper,True,papillon,77.29,11.0,11.0,"https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1,https://twitter.com/dog_rates/status/749417653287129088/photo/1"
749403093750648834,https://pbs.twimg.com/media/CmZqIslWIAQFiqe.jpg,2016-07-03,00:43:15,2892,622,Duuun dun... duuun dun... dunn  dun. dunn dun. dun dun dun dun dun dun dun dun dun dun dun dun dun dun dun. 10/10,None,,True,chesapeake_bay_retriever,69.45,10.0,10.0,https://twitter.com/dog_rates/status/749403093750648834/photo/1
749395845976588288,https://pbs.twimg.com/media/CmZjizYW8AA3FCN.jpg,2016-07-03,00:14:27,9488,3951,This is George. He just remembered that bees are dying globally at an alarming rate. Scary stuff George. 10/10,George,,True,pomeranian,97.37,10.0,10.0,"https://twitter.com/dog_rates/status/749395845976588288/photo/1,https://twitter.com/dog_rates/status/749395845976588288/photo/1"
749317047558017024,https://pbs.twimg.com/ext_tw_video_thumb/749316899712950272/pu/img/nvZI9mkoAxt89sul.jpg,2016-07-02,19:01:20,6076,2509,This is Blu. He's a wild bush Floofer. I wish anything made me as happy as bushes make Blu. 12/10 would frolic with,Blu,,True,wire-haired_fox_terrier,15.51,12.0,12.0,https://twitter.com/dog_rates/status/749317047558017024/video/1
749064354620928000,https://pbs.twimg.com/media/CmU2DVWWgAArvp3.jpg,2016-07-02,02:17:13,5277,1714,Meet Winston. He's pupset because I forgot to mention that it's Canada Day today. 11/10 please forgive me Winston,Winston,,True,pug,98.52,11.0,11.0,"https://twitter.com/dog_rates/status/749064354620928000/photo/1,https://twitter.com/dog_rates/status/749064354620928000/photo/1"
749036806121881602,https://pbs.twimg.com/media/CmUciKgWIAA97sH.jpg,2016-07-02,00:27:45,3425,896,This is Dietrich. He hops at random. Other doggos don't understand him. It upsets him greatly. 8/10 would comfort,Dietrich,,False,sulphur-crested_cockatoo,96.03,8.0,8.0,https://twitter.com/dog_rates/status/749036806121881602/photo/1
748977405889503236,https://pbs.twimg.com/media/CmTm-XQXEAAEyN6.jpg,2016-07-01,20:31:43,11235,3759,What jokester sent in a pic without a dog in it? This is not @rock_rates. This is @dog_rates. Thank you ...10/10,not,,True,german_short-haired_pointer,74.22,10.0,10.0,https://twitter.com/dog_rates/status/748977405889503236/photo/1
748932637671223296,https://pbs.twimg.com/media/CmS-QkQWAAAkUa-.jpg,2016-07-01,17:33:49,6461,2564,Say hello to Divine Doggo. Must be magical af. 13/10 would be an honor to pet,Divine,,True,borzoi,74.29,13.0,13.0,https://twitter.com/dog_rates/status/748932637671223296/photo/1
748705597323898880,https://pbs.twimg.com/ext_tw_video_thumb/748704826305970176/pu/img/QHuadM5eEygfBeOf.jpg,2016-07-01,02:31:39,3047,1067,#BarkWeek is getting rather heckin terrifying over here. Doin me quite the spooken. 13/10 (vid by @corgi_zero),None,,False,tiger_shark,54.85,13.0,13.0,https://twitter.com/dog_rates/status/748705597323898880/video/1
748699167502000129,https://pbs.twimg.com/media/CmPp5pOXgAAD_SG.jpg,2016-07-01,02:06:06,5213,1814,Meet Tripp. He's being eaten by a sherk and doesn't even care. Unfazed af. 11/10 keep doin you Tripp,Tripp,,True,pembroke,84.9,11.0,11.0,"https://twitter.com/dog_rates/status/748699167502000129/photo/1,https://twitter.com/dog_rates/status/748699167502000129/photo/1"
748692773788876800,https://pbs.twimg.com/media/CmPkGhFXEAABO1n.jpg,2016-07-01,01:40:41,4659,1504,That is Quizno. This is his beach. He does not tolerate human shenanigans on his beach. 10/10 reclaim ur land doggo,his,,False,ox,33.79,10.0,10.0,https://twitter.com/dog_rates/status/748692773788876800/photo/1
748575535303884801,https://pbs.twimg.com/media/CmN5ecNWMAE6pnf.jpg,2016-06-30,17:54:50,6696,2272,This is one of the most reckless puppers I've ever seen. How she got a license in the first place is beyond me. 6/10,one,,False,muzzle,17.62,6.0,6.0,https://twitter.com/dog_rates/status/748575535303884801/photo/1
748568946752774144,https://pbs.twimg.com/ext_tw_video_thumb/748568890477789184/pu/img/1MzP7FuodJdHw8zA.jpg,2016-06-30,17:28:39,2411,776,This is Cora. She rings a bell for treats. 12/10 precious af (vid by @skyehellenkamp),Cora,,True,tibetan_terrier,32.82,12.0,12.0,https://twitter.com/dog_rates/status/748568946752774144/video/1
748346686624440324,https://pbs.twimg.com/media/CmKpVtlWAAEnyHm.jpg,2016-06-30,02:45:28,5735,1413,"""So... we meat again"" (I'm so sorry for that pun I couldn't resist pls don't unfollow) 10/10",None,,True,borzoi,59.65,10.0,10.0,https://twitter.com/dog_rates/status/748346686624440324/photo/1
748324050481647620,https://pbs.twimg.com/media/CmKUwImXIAA58f5.jpg,2016-06-30,01:15:31,4078,867,This is Duke. He permanently looks like he just tripped over something. 11/10,Duke,,True,shetland_sheepdog,88.05,11.0,11.0,"https://twitter.com/dog_rates/status/748324050481647620/photo/1,https://twitter.com/dog_rates/status/748324050481647620/photo/1"
748307329658011649,https://pbs.twimg.com/media/CmKFi-FXEAAeI37.jpg,2016-06-30,00:09:04,4027,810,"This sherk must've leapt out of the water and into the canoe, trapping the human. Won't even help paddle smh. 7/10",None,,False,paddle,58.91,7.0,7.0,"https://twitter.com/dog_rates/status/748307329658011649/photo/1,https://twitter.com/dog_rates/status/748307329658011649/photo/1"
747963614829678593,https://pbs.twimg.com/media/CmFM7ngXEAEitfh.jpg,2016-06-29,01:23:16,6397,2444,PUPPER NOOOOO BEHIND YOUUU 10/10 pls keep this pupper in your thoughts,None,pupper,True,kelpie,30.77,10.0,10.0,https://twitter.com/dog_rates/status/747963614829678593/photo/1
747933425676525569,https://pbs.twimg.com/media/CmExV2qWkAAn_pN.jpg,2016-06-28,23:23:19,7310,2894,Pls don't send more sherks. I don't care how seemingly floofy they are. It does me so much frighten. Thank u. 11/10,None,,True,samoyed,99.82,11.0,11.0,"https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1,https://twitter.com/dog_rates/status/747933425676525569/photo/1"
747885874273214464,https://pbs.twimg.com/media/CmEGMSvUYAAl3ZM.jpg,2016-06-28,20:14:22,3243,1116,This is a mighty rare blue-tailed hammer sherk. Human almost lost a limb trying to take these. Be careful guys. 8/10,a,,True,kuvasz,40.84,8.0,8.0,"https://twitter.com/dog_rates/status/747885874273214464/photo/1,https://twitter.com/dog_rates/status/747885874273214464/photo/1"
747844099428986880,https://pbs.twimg.com/media/CmDgPTsWEAIi2T1.jpg,2016-06-28,17:28:22,3084,851,This is Huxley. He's pumped for #BarkWeek. Even has a hat. Ears are quite magical. 11/10 would remove hat to pat,Huxley,,True,pembroke,36.04,11.0,11.0,https://twitter.com/dog_rates/status/747844099428986880/photo/1
747816857231626240,https://pbs.twimg.com/media/CmDHdCoWkAACTB4.jpg,2016-06-28,15:40:07,5346,1316,Viewer discretion is advised. This is a terrible attack in progress. Not even in water (tragic af). 4/10 bad sherk,a,,True,pembroke,76.89,4.0,4.0,https://twitter.com/dog_rates/status/747816857231626240/photo/1
747600769478692864,https://pbs.twimg.com/media/CmAC7ehXEAAqSuW.jpg,2016-06-28,01:21:27,2545,619,This is Bookstore and Seaweed. Bookstore is tired and Seaweed is an asshole. 10/10 and 7/10 respectively,Bookstore,,True,chesapeake_bay_retriever,80.44,10.0,10.0,"https://twitter.com/dog_rates/status/747600769478692864/photo/1,https://twitter.com/dog_rates/status/747600769478692864/photo/1"
747594051852075008,https://pbs.twimg.com/media/Cl_80k5WkAEbo9m.jpg,2016-06-28,00:54:46,4065,1205,Again w the sharks guys. This week is about dogs ACTING or DRESSING like sharks. NOT actual sharks. Thank u ...11/10,None,,True,basenji,38.91,11.0,11.0,https://twitter.com/dog_rates/status/747594051852075008/photo/1
747512671126323200,https://pbs.twimg.com/media/Cl-yykwWkAAqUCE.jpg,2016-06-27,19:31:23,6110,1803,Guys pls stop sending actual sharks. It's too dangerous for me and the people taking the photos. Thank you ...10/10,None,,True,cardigan,11.15,10.0,10.0,https://twitter.com/dog_rates/status/747512671126323200/photo/1
747461612269887489,https://pbs.twimg.com/media/Cl-EXHSWkAE2IN2.jpg,2016-06-27,16:08:30,4249,1169,Never seen a shark hold another shark like this before. Must be evolving. Both 10/10 please only send dogs though,None,,False,binoculars,19.27,10.0,10.0,https://twitter.com/dog_rates/status/747461612269887489/photo/1
747219827526344708,https://pbs.twimg.com/media/Cl6odlVWQAIy5uk.jpg,2016-06-27,00:07:44,5792,1791,This is Atticus. He's remaining calm but his costume looks terrified. 11/10,Atticus,,True,shetland_sheepdog,54.8,11.0,11.0,"https://twitter.com/dog_rates/status/747219827526344708/photo/1,https://twitter.com/dog_rates/status/747219827526344708/photo/1"
747204161125646336,https://pbs.twimg.com/media/Cl6aOBhWEAALuti.jpg,2016-06-26,23:05:29,3722,1038,This is Clark. He's deadly af. Clearly part shark (see pic 2). 10/10 would totally still try to pet,Clark,,False,coil,53.37,10.0,10.0,"https://twitter.com/dog_rates/status/747204161125646336/photo/1,https://twitter.com/dog_rates/status/747204161125646336/photo/1"
747103485104099331,https://pbs.twimg.com/media/Cl4-pevXEAAb8VW.jpg,2016-06-26,16:25:26,10534,4548,"Guys... I said DOGS with ""shark qualities"" or ""costumes."" Not actual sharks. This did me a real frighten ...11/10",None,,True,labrador_retriever,99.2,11.0,11.0,"https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1,https://twitter.com/dog_rates/status/747103485104099331/photo/1"
746872823977771008,https://pbs.twimg.com/media/Cl1s1p7WMAA44Vk.jpg,2016-06-26,01:08:52,6593,2429,This is a carrot. We only rate dogs. Please only send in dogs. You all really should know this by now ...11/10,a,,True,pembroke,54.02,11.0,11.0,"https://twitter.com/dog_rates/status/746872823977771008/photo/1,https://twitter.com/dog_rates/status/746872823977771008/photo/1"
746790600704425984,https://pbs.twimg.com/media/Cl0iFdeXEAQtPyT.jpg,2016-06-25,19:42:08,5345,1806,When you just can't resist... 10/10 topnotch tongue,None,,True,boston_bull,93.62,10.0,10.0,"https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1,https://twitter.com/dog_rates/status/746790600704425984/photo/1"
746726898085036033,https://pbs.twimg.com/media/ClzoJz7WYAELHSf.jpg,2016-06-25,15:29:00,6648,2037,Meet Abby. She's incredibly distracting. Just wants to help steer. Hazardous af. Still 12/10 would pet while driving,Abby,,True,golden_retriever,25.65,12.0,12.0,https://twitter.com/dog_rates/status/746726898085036033/photo/1
746507379341139972,https://pbs.twimg.com/media/Clwgf4bWgAAB15c.jpg,2016-06-25,00:56:43,5094,1226,This is Shiloh. She did not pass the soft mouth egg test. 10/10 would absolutely still pet,Shiloh,,True,toy_poodle,50.83,10.0,10.0,"https://twitter.com/dog_rates/status/746507379341139972/photo/1,https://twitter.com/dog_rates/status/746507379341139972/photo/1"
746369468511756288,https://pbs.twimg.com/media/ClujESVXEAA4uH8.jpg,2016-06-24,15:48:42,6637,1854,This is an Iraqi Speed Kangaroo. It is not a dog. Please only send in dogs. I'm very angry with all of you ...9/10,an,,True,german_shepherd,62.3,9.0,9.0,https://twitter.com/dog_rates/status/746369468511756288/photo/1
746131877086527488,https://pbs.twimg.com/media/ClrK-rGWAAENcAa.jpg,2016-06-24,00:04:36,7565,2511,This is Gustav. He has claimed that plant. It is his now. 10/10 would not try to take his plant away,Gustav,,True,chow,57.56,10.0,10.0,https://twitter.com/dog_rates/status/746131877086527488/photo/1
746056683365994496,https://pbs.twimg.com/media/ClqGl7fXIAA8nDe.jpg,2016-06-23,19:05:49,3904,931,This is Arlen and Thumpelina. They are best pals. Cuddly af. 11/10 for both puppers,Arlen,,True,shetland_sheepdog,43.33,11.0,11.0,"https://twitter.com/dog_rates/status/746056683365994496/photo/1,https://twitter.com/dog_rates/status/746056683365994496/photo/1"
745789745784041472,https://pbs.twimg.com/media/ClmT0KHWkAAXbhy.jpg,2016-06-23,01:25:06,4437,1207,This is Gus. He didn't win the Powerball. Quite perturbed about it. Still 10/10 would comfort in time of need,Gus,,True,pekinese,98.43,10.0,10.0,https://twitter.com/dog_rates/status/745789745784041472/photo/1
745712589599014916,https://pbs.twimg.com/media/CllNnkWWMAEDIAR.jpg,2016-06-22,20:18:30,7652,2636,This is Percy. He fell asleep at the wheel. Irresponsible af. 7/10 absolute menace on the roadway,Percy,,False,seat_belt,37.91,7.0,7.0,https://twitter.com/dog_rates/status/745712589599014916/photo/1
745433870967832576,https://pbs.twimg.com/media/ClhQJUUWAAEVpBX.jpg,2016-06-22,01:50:58,7824,2894,This is Lenox. She's in a wheelbarrow. Silly doggo. You don't belong there. 10/10 would push around,Lenox,,False,barrow,100.0,10.0,10.0,"https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1,https://twitter.com/dog_rates/status/745433870967832576/photo/1"
745422732645535745,https://pbs.twimg.com/media/ClhGBCAWIAAFCsz.jpg,2016-06-22,01:06:43,9412,2768,We only rate dogs. Pls stop sending in non-canines like this Jamaican Flop Seal. This is very very frustrating. 9/10,very,,True,labrador_retriever,66.38,9.0,9.0,https://twitter.com/dog_rates/status/745422732645535745/photo/1
745314880350101504,https://pbs.twimg.com/media/Clfj6RYWMAAFAOW.jpg,2016-06-21,17:58:09,7863,3131,This is Sugar. She excels underwater. 12/10 photogenic af,Sugar,,False,ice_bear,80.78,12.0,12.0,"https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1,https://twitter.com/dog_rates/status/745314880350101504/photo/1"
745057283344719872,https://pbs.twimg.com/media/Clb5pLJWMAE-QS1.jpg,2016-06-21,00:54:33,7945,2585,This is Oliver. He's downright gorgeous as hell. Should be on the cover of Dogue. 12/10 would introduce to mom,Oliver,,True,shetland_sheepdog,96.4,12.0,12.0,"https://twitter.com/dog_rates/status/745057283344719872/photo/1,https://twitter.com/dog_rates/status/745057283344719872/photo/1"
744995568523612160,https://pbs.twimg.com/media/ClbBg4WWEAMjwJu.jpg,2016-06-20,20:49:19,3277,716,This is Abby. She got her face stuck in a glass. Churlish af. 9/10 rookie move puppo,Abby,puppo,True,old_english_sheepdog,42.75,9.0,9.0,"https://twitter.com/dog_rates/status/744995568523612160/photo/1,https://twitter.com/dog_rates/status/744995568523612160/photo/1"
744971049620602880,https://pbs.twimg.com/media/ClarNU8VAAEDrDt.jpg,2016-06-20,19:11:53,8652,3042,Say hello to Indie and Jupiter. They're having a stellar day out on the boat. Both 12/10 adorbz af,Indie,,True,toy_poodle,49.78,12.0,12.0,"https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1,https://twitter.com/dog_rates/status/744971049620602880/photo/1"
744709971296780288,https://pbs.twimg.com/media/ClW9w7mWEAEFN1k.jpg,2016-06-20,01:54:27,6150,1771,This is Harvey. He's stealthy af. 10/10 would do my best to pet,Harvey,,True,shetland_sheepdog,23.44,10.0,10.0,https://twitter.com/dog_rates/status/744709971296780288/photo/1
744334592493166593,https://pbs.twimg.com/media/ClRoXGwWIAEVVzc.jpg,2016-06-19,01:02:50,7443,2412,This is Blanket. She has overthrown her human. Demands walks like this every hour on the hour. 11/10 so damn fluffy,Blanket,,True,samoyed,96.05,11.0,11.0,https://twitter.com/dog_rates/status/744334592493166593/photo/1
744234799360020481,https://pbs.twimg.com/ext_tw_video_thumb/744234667679821824/pu/img/1GaWmtJtdqzZV7jy.jpg,2016-06-18,18:26:18,131075,79515,Here's a doggo realizing you can stand in a pool. 13/10 enlightened af (vid by Tina Conrad),None,doggo,True,labrador_retriever,82.53,13.0,13.0,https://twitter.com/dog_rates/status/744234799360020481/video/1
743980027717509120,https://pbs.twimg.com/media/ClMl4VLUYAA5qBb.jpg,2016-06-18,01:33:55,4551,1231,This is Geno. He's a Wrinkled Baklavian Velveeta. Looks sad but that's just the extra skin. 11/10 would smoosh face,Geno,,True,bull_mastiff,97.57,11.0,11.0,https://twitter.com/dog_rates/status/743980027717509120/photo/1
743895849529389061,https://pbs.twimg.com/media/ClLZU8LWQAAsOxV.jpg,2016-06-17,19:59:26,3999,1087,When you're given AUX cord privileges from the back seat and accidentally start blasting an audiobook... both 10/10,None,,True,dalmatian,56.23,10.0,10.0,https://twitter.com/dog_rates/status/743895849529389061/photo/1
743609206067040256,https://pbs.twimg.com/media/ClHUkhQWAAAy7Yj.jpg,2016-06-17,01:00:24,4917,1560,Meet Stark. He just had his first ice cream cone. Got some on his nose. Requests your assistance. 10/10 would assist,Stark,,True,weimaraner,98.28,10.0,10.0,"https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1,https://twitter.com/dog_rates/status/743609206067040256/photo/1"
743595368194129920,https://pbs.twimg.com/media/ClHICHmXEAI_1PS.jpg,2016-06-17,00:05:25,20275,7445,This is Harold. He looks slippery af. Probably difficult to hug. Would still try tho. 7/10 great with kids I bet,Harold,,False,hippopotamus,50.57,7.0,7.0,https://twitter.com/dog_rates/status/743595368194129920/photo/1
743545585370791937,https://pbs.twimg.com/media/ClGawiUWAAAgs0w.jpg,2016-06-16,20:47:36,3863,1066,Say hello to Bentley and Millie. They do everything together. Besties forever. Both 11/10,Bentley,,False,rapeseed,87.69,11.0,11.0,"https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1,https://twitter.com/dog_rates/status/743545585370791937/photo/1"
743510151680958465,https://pbs.twimg.com/ext_tw_video_thumb/743509040018268160/pu/img/Ol2OgO5f8ciUp80r.jpg,2016-06-16,18:26:48,8671,4185,"This is Beya. She doesn't want to swim, so she's not going to. 13/10 nonconforming af (vid by @HappyTailsResor)",Beya,,False,sea_lion,85.9,13.0,13.0,https://twitter.com/dog_rates/status/743510151680958465/video/1
743253157753532416,https://pbs.twimg.com/media/ClCQzFUUYAA5vAu.jpg,2016-06-16,01:25:36,4624,1366,"This is Kilo. He cannot reach the snackum. Nifty tongue, but not nifty enough. 10/10 maybe one day puppo",Kilo,puppo,True,malamute,44.26,10.0,10.0,https://twitter.com/dog_rates/status/743253157753532416/photo/1
743222593470234624,https://pbs.twimg.com/media/ClB09z0WYAAA1jz.jpg,2016-06-15,23:24:09,6792,2164,This is a very rare Great Alaskan Bush Pupper. Hard to stumble upon without spooking. 12/10 would pet passionately,a,,True,kuvasz,35.06,12.0,12.0,https://twitter.com/dog_rates/status/743222593470234624/photo/1
743210557239623680,https://pbs.twimg.com/media/ClBqDuDWkAALK2e.jpg,2016-06-15,22:36:19,4215,1560,"Meet Kayla, an underground poker legend. Players lose on purpose hoping she'll let them pet her. 10/10 strategic af",Kayla,,True,golden_retriever,93.07,10.0,10.0,https://twitter.com/dog_rates/status/743210557239623680/photo/1
742528092657332225,https://pbs.twimg.com/media/Ck39W0JWUAApgnH.jpg,2016-06-14,01:24:27,4878,2245,This is Maxaroni. He's pumped as hell for the summer. Been working on his beach bod for so long. 10/10,Maxaroni,,False,sunglasses,90.09,10.0,10.0,"https://twitter.com/dog_rates/status/742528092657332225/photo/1,https://twitter.com/dog_rates/status/742528092657332225/photo/1"
742465774154047488,https://pbs.twimg.com/media/Ck3EribXEAAPhZn.jpg,2016-06-13,21:16:49,7916,4382,"Was just informed about this hero pupper and others like her. Another 14/10, would be an absolute honor to pet",None,pupper,False,web_site,99.72,14.0,14.0,"https://twitter.com/dog_rates/status/742465774154047488/photo/1,https://twitter.com/dog_rates/status/742465774154047488/photo/1"
742423170473463808,https://pbs.twimg.com/media/Ck2d7tJWUAEPTL3.jpg,2016-06-13,18:27:32,10812,4319,This is Bell. She likes holding hands. 12/10 would definitely pet with other hand,Bell,,True,pug,99.73,12.0,12.0,https://twitter.com/dog_rates/status/742423170473463808/photo/1
742385895052087300,https://pbs.twimg.com/media/Ck18CFcXIAAUWoy.jpg,2016-06-13,15:59:24,7457,2266,This is Phil. That's his comfort stick. He holds onto it whenever he's sad. 11/10 don't be sad Phil,Phil,,True,cardigan,56.69,11.0,11.0,https://twitter.com/dog_rates/status/742385895052087300/photo/1
742161199639494656,https://pbs.twimg.com/media/CkyvqnNWYAQxQY1.jpg,2016-06-13,01:06:33,4743,1547,This is Doug. He's trying to float away. 12/10 you got this Doug,Doug,,False,balloon,99.07,12.0,12.0,https://twitter.com/dog_rates/status/742161199639494656/photo/1
742150209887731712,https://pbs.twimg.com/media/CkylrVWWsAAiXJE.jpg,2016-06-13,00:22:53,5661,1783,This is Edmund. He sends stellar selfies. Cute af. 8/10 would totally snapchat with this pupper,Edmund,,False,siamese_cat,11.24,8.0,8.0,https://twitter.com/dog_rates/status/742150209887731712/photo/1
741793263812808706,https://pbs.twimg.com/media/CkthBj7WgAAsIGb.jpg,2016-06-12,00:44:30,4982,1698,When your crush won't pay attention to you. Both 10/10 tragic af,None,,True,kuvasz,31.13,10.0,10.0,"https://twitter.com/dog_rates/status/741793263812808706/photo/1,https://twitter.com/dog_rates/status/741793263812808706/photo/1"
741743634094141440,https://pbs.twimg.com/media/Cksz42EW0AAh2NF.jpg,2016-06-11,21:27:17,8945,3144,Meet Aqua. She's a sandy pupper. Not sure how she feels about being so sandy. Radical tongue slip. 11/10 petable af,Aqua,,True,labrador_retriever,78.61,11.0,11.0,"https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1,https://twitter.com/dog_rates/status/741743634094141440/photo/1"
741438259667034112,https://pbs.twimg.com/media/CkoeKTPWYAAcWmo.jpg,2016-06-11,01:13:51,4026,937,This is Tucker. He's still figuring out couches. 9/10 keep your head up pup,Tucker,,True,chesapeake_bay_retriever,29.27,9.0,9.0,https://twitter.com/dog_rates/status/741438259667034112/photo/1
741303864243200000,https://pbs.twimg.com/media/Ckmj7mNWYAA4NzZ.jpg,2016-06-10,16:19:48,9631,3650,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam. 12/10 hero af,Theodore,,True,chihuahua,76.82,12.0,12.0,https://twitter.com/dog_rates/status/741303864243200000/photo/1
741067306818797568,https://pbs.twimg.com/media/CkjMx99UoAM2B1a.jpg,2016-06-10,00:39:48,10342,3520,This is just downright precious af. 12/10 for both pupper and doggo,just,pupper,True,golden_retriever,84.38,12.0,12.0,https://twitter.com/dog_rates/status/741067306818797568/photo/1
740995100998766593,https://pbs.twimg.com/media/CkiLHCjUUAAPwUr.jpg,2016-06-09,19:52:53,7018,3154,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras. 10/10,Leo,,True,malamute,45.44,10.0,10.0,https://twitter.com/dog_rates/status/740995100998766593/photo/1
